Sample in Buffer,Sample in Window,TRIGGER,system_i/pusu_pl_dsp_core_0_dbg_input_sample_count[31:0],system_i/pusu_pl_dsp_core_0_dbg_output_sample_count[31:0],system_i/pusu_pl_dsp_core_0_dbg_output_drop_count[31:0],system_i/pusu_pl_dsp_core_0_dbg_last_i[15:0],system_i/pusu_pl_dsp_core_0_dbg_last_q[15:0],system_i/pusu_pl_dsp_core_0_dbg_nco_phase[3:0],system_i/pusu_pl_dsp_core_0_dbg_decim_count[15:0],system_i/pusu_pl_dsp_core_0_m_axis_tdata[31:0],system_i/pusu_pl_dsp_core_0_m_axis_tlast,system_i/pusu_pl_dsp_core_0_m_axis_tvalid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED,HEX,HEX
290,290,0,5f04293f,1c4cd4fe,00000000,ffd9,000b,1,0042,-2555893,0,0
291,291,0,5f042940,1c4cd4fe,00000000,ffd9,000b,2,0043,-2555893,0,0
292,292,0,5f042941,1c4cd4fe,00000000,ffd9,000b,3,0044,-2555893,0,0
293,293,0,5f042942,1c4cd4fe,00000000,ffd9,000b,4,0045,-2555893,0,0
294,294,0,5f042943,1c4cd4fe,00000000,ffd9,000b,5,0046,-2555893,0,0
295,295,0,5f042944,1c4cd4fe,00000000,ffd9,000b,6,0047,-2555893,0,0
296,296,0,5f042945,1c4cd4fe,00000000,ffd9,000b,7,004d,-2555893,0,0
297,297,0,5f042945,1c4cd4fe,00000000,ffd9,000b,7,0048,-2555893,0,0
298,298,0,5f042946,1c4cd4fe,00000000,ffd9,000b,8,0049,-2555893,0,0
299,299,0,5f042947,1c4cd4fe,00000000,ffd9,000b,9,004a,-2555893,0,0
300,300,0,5f042948,1c4cd4fe,00000000,ffd9,000b,a,004b,-2555893,0,0
301,301,0,5f042949,1c4cd4fe,00000000,ffd9,000b,b,004c,-2555893,0,0
302,302,0,5f04294a,1c4cd4fe,00000000,ffd9,000b,c,004d,-2555893,0,0
303,303,0,5f04294b,1c4cd4fe,00000000,ffd9,000b,0,004e,-2555893,0,0
304,304,0,5f04294b,1c4cd4fe,00000000,ffd9,000b,0,004e,-2555893,0,0
305,305,0,5f04294c,1c4cd4fe,00000000,ffd9,000b,1,004f,-2555893,0,0
306,306,0,5f04294d,1c4cd4fe,00000000,ffd9,000b,2,0050,-2555893,0,0
307,307,0,5f04294e,1c4cd4fe,00000000,ffd9,000b,3,0051,-2555893,0,0
308,308,0,5f04294f,1c4cd4fe,00000000,ffd9,000b,4,0052,-2555893,0,0
309,309,0,5f042950,1c4cd4fe,00000000,ffd9,000b,5,0053,-2555893,0,0
310,310,0,5f042951,1c4cd4fe,00000000,ffd9,000b,6,0054,-2555893,0,0
311,311,0,5f042952,1c4cd4fe,00000000,ffd9,000b,7,0054,-2555893,0,0
312,312,0,5f042952,1c4cd4fe,00000000,ffd9,000b,7,0055,-2555893,0,0
313,313,0,5f042953,1c4cd4fe,00000000,ffd9,000b,8,0056,-2555893,0,0
314,314,0,5f042954,1c4cd4fe,00000000,ffd9,000b,9,0057,-2555893,0,0
315,315,0,5f042955,1c4cd4fe,00000000,ffd9,000b,a,0058,-2555893,0,0
316,316,0,5f042956,1c4cd4fe,00000000,ffd9,000b,b,0059,-2555893,0,0
317,317,0,5f042957,1c4cd4fe,00000000,ffd9,000b,c,005a,-2555893,0,0
318,318,0,5f042958,1c4cd4fe,00000000,ffd9,000b,0,005b,-2555893,0,0
319,319,0,5f042958,1c4cd4fe,00000000,ffd9,000b,0,005b,-2555893,0,0
320,320,0,5f042959,1c4cd4fe,00000000,ffd9,000b,1,005c,-2555893,0,0
321,321,0,5f04295a,1c4cd4fe,00000000,ffd9,000b,2,005d,-2555893,0,0
322,322,0,5f04295b,1c4cd4fe,00000000,ffd9,000b,3,005e,-2555893,0,0
323,323,0,5f04295c,1c4cd4fe,00000000,ffd9,000b,4,005f,-2555893,0,0
324,324,0,5f04295d,1c4cd4fe,00000000,ffd9,000b,5,0060,-2555893,0,0
325,325,0,5f04295e,1c4cd4fe,00000000,ffd9,000b,6,0061,-2555893,0,0
326,326,0,5f04295f,1c4cd4fe,00000000,ffd9,000b,7,0063,-2555893,0,0
327,327,0,5f04295f,1c4cd4fe,00000000,ffd9,000b,7,0062,-2555893,0,0
328,328,0,5f042960,1c4cd4fe,00000000,ffd9,000b,8,0063,-2555893,0,0
329,329,0,5f042961,1c4cd4fe,00000000,ffd9,000b,9,0064,-2555893,0,0
330,330,0,5f042962,1c4cd4fe,00000000,ffd9,000b,a,0065,-2555893,0,0
331,331,0,5f042963,1c4cd4fe,00000000,ffd9,000b,b,0066,-2555893,0,0
332,332,0,5f042964,1c4cd4fe,00000000,ffd9,000b,c,0067,-2555893,0,0
333,333,0,5f042965,1c4cd4fe,00000000,ffd9,000b,0,0068,-2555893,0,0
334,334,0,5f042965,1c4cd4fe,00000000,ffd9,000b,0,0068,-2555893,0,0
335,335,0,5f042966,1c4cd4fe,00000000,ffd9,000b,1,0069,-2555893,0,0
336,336,0,5f042967,1c4cd4fe,00000000,ffd9,000b,2,006a,-2555893,0,0
337,337,0,5f042968,1c4cd4fe,00000000,ffd9,000b,3,006b,-2555893,0,0
338,338,0,5f042969,1c4cd4fe,00000000,ffd9,000b,4,006c,-2555893,0,0
339,339,0,5f04296a,1c4cd4fe,00000000,ffd9,000b,5,006d,-2555893,0,0
340,340,0,5f04296b,1c4cd4fe,00000000,ffd9,000b,6,006e,-2555893,0,0
341,341,0,5f04296d,1c4cd4fe,00000000,ffd9,000b,7,006e,-2555893,0,0
342,342,0,5f04296c,1c4cd4fe,00000000,ffd9,000b,7,006f,-2555893,0,0
343,343,0,5f04296d,1c4cd4fe,00000000,ffd9,000b,8,0070,-2555893,0,0
344,344,0,5f04296e,1c4cd4fe,00000000,ffd9,000b,9,0071,-2555893,0,0
345,345,0,5f04296f,1c4cd4fe,00000000,ffd9,000b,a,0072,-2555893,0,0
346,346,0,5f042970,1c4cd4fe,00000000,ffd9,000b,b,0073,-2555893,0,0
347,347,0,5f042971,1c4cd4fe,00000000,ffd9,000b,c,0074,-2555893,0,0
348,348,0,5f042972,1c4cd4fe,00000000,ffd9,000b,0,0075,-2555893,0,0
349,349,0,5f042972,1c4cd4fe,00000000,ffd9,000b,0,0075,-2555893,0,0
350,350,0,5f042973,1c4cd4fe,00000000,ffd9,000b,1,0076,-2555893,0,0
351,351,0,5f042974,1c4cd4fe,00000000,ffd9,000b,2,0077,-2555893,0,0
352,352,0,5f042975,1c4cd4fe,00000000,ffd9,000b,3,0078,-2555893,0,0
353,353,0,5f042976,1c4cd4fe,00000000,ffd9,000b,4,0079,-2555893,0,0
354,354,0,5f042977,1c4cd4fe,00000000,ffd9,000b,5,007a,-2555893,0,0
355,355,0,5f042978,1c4cd4fe,00000000,ffd9,000b,6,007b,-2555893,0,0
356,356,0,5f042979,1c4cd4fe,00000000,ffd9,000b,7,0079,-2555893,0,0
357,357,0,5f042979,1c4cd4fe,00000000,ffd9,000b,7,007c,-2555893,0,0
358,358,0,5f04297a,1c4cd4fe,00000000,ffd9,000b,8,007d,-2555893,0,0
359,359,0,5f04297b,1c4cd4fe,00000000,ffd9,000b,9,007e,-2555893,0,0
360,360,0,5f04297c,1c4cd4fe,00000000,ffd9,000b,a,007f,-2555893,0,0
361,361,0,5f04297d,1c4cd4fe,00000000,ffd9,000b,b,0080,-2555893,0,0
362,362,0,5f04297e,1c4cd4ff,00000000,ffd8,000e,c,0081,-2621426,0,1
363,363,0,5f04297f,1c4cd4ff,00000000,ffd8,000e,0,0000,-2621426,0,0
364,364,0,5f04297f,1c4cd4ff,00000000,ffd8,000e,0,0000,-2621426,0,0
365,365,0,5f042980,1c4cd4ff,00000000,ffd8,000e,1,0001,-2621426,0,0
366,366,0,5f042981,1c4cd4ff,00000000,ffd8,000e,2,0002,-2621426,0,0
367,367,0,5f042982,1c4cd4ff,00000000,ffd8,000e,3,0003,-2621426,0,0
368,368,0,5f042983,1c4cd4ff,00000000,ffd8,000e,4,0004,-2621426,0,0
369,369,0,5f042984,1c4cd4ff,00000000,ffd8,000e,5,0005,-2621426,0,0
370,370,0,5f042985,1c4cd4ff,00000000,ffd8,000e,6,0006,-2621426,0,0
371,371,0,5f042987,1c4cd4ff,00000000,ffd8,000e,7,0006,-2621426,0,0
372,372,0,5f042986,1c4cd4ff,00000000,ffd8,000e,7,0007,-2621426,0,0
373,373,0,5f042987,1c4cd4ff,00000000,ffd8,000e,8,0008,-2621426,0,0
374,374,0,5f042988,1c4cd4ff,00000000,ffd8,000e,9,0009,-2621426,0,0
375,375,0,5f042989,1c4cd4ff,00000000,ffd8,000e,a,000a,-2621426,0,0
376,376,0,5f04298a,1c4cd4ff,00000000,ffd8,000e,b,000b,-2621426,0,0
377,377,0,5f04298b,1c4cd4ff,00000000,ffd8,000e,c,000c,-2621426,0,0
378,378,0,5f04298c,1c4cd4ff,00000000,ffd8,000e,0,000d,-2621426,0,0
379,379,0,5f04298c,1c4cd4ff,00000000,ffd8,000e,0,000d,-2621426,0,0
380,380,0,5f04298d,1c4cd4ff,00000000,ffd8,000e,1,000e,-2621426,0,0
381,381,0,5f04298e,1c4cd4ff,00000000,ffd8,000e,2,000f,-2621426,0,0
382,382,0,5f04298f,1c4cd4ff,00000000,ffd8,000e,3,0010,-2621426,0,0
383,383,0,5f042990,1c4cd4ff,00000000,ffd8,000e,4,0011,-2621426,0,0
384,384,0,5f042991,1c4cd4ff,00000000,ffd8,000e,5,0012,-2621426,0,0
385,385,0,5f042992,1c4cd4ff,00000000,ffd8,000e,6,0013,-2621426,0,0
386,386,0,5f042993,1c4cd4ff,00000000,ffd8,000e,7,0015,-2621426,0,0
387,387,0,5f042993,1c4cd4ff,00000000,ffd8,000e,7,0014,-2621426,0,0
388,388,0,5f042994,1c4cd4ff,00000000,ffd8,000e,8,0015,-2621426,0,0
389,389,0,5f042995,1c4cd4ff,00000000,ffd8,000e,9,0016,-2621426,0,0
390,390,0,5f042996,1c4cd4ff,00000000,ffd8,000e,a,0017,-2621426,0,0
391,391,0,5f042997,1c4cd4ff,00000000,ffd8,000e,b,0018,-2621426,0,0
392,392,0,5f042998,1c4cd4ff,00000000,ffd8,000e,c,0019,-2621426,0,0
393,393,0,5f042999,1c4cd4ff,00000000,ffd8,000e,0,001a,-2621426,0,0
394,394,0,5f042999,1c4cd4ff,00000000,ffd8,000e,0,001a,-2621426,0,0
395,395,0,5f04299a,1c4cd4ff,00000000,ffd8,000e,1,001b,-2621426,0,0
396,396,0,5f04299b,1c4cd4ff,00000000,ffd8,000e,2,001c,-2621426,0,0
397,397,0,5f04299c,1c4cd4ff,00000000,ffd8,000e,3,001d,-2621426,0,0
398,398,0,5f04299d,1c4cd4ff,00000000,ffd8,000e,4,001e,-2621426,0,0
399,399,0,5f04299e,1c4cd4ff,00000000,ffd8,000e,5,001f,-2621426,0,0
400,400,0,5f04299f,1c4cd4ff,00000000,ffd8,000e,6,0020,-2621426,0,0
401,401,0,5f0429a0,1c4cd4ff,00000000,ffd8,000e,7,0021,-2621426,0,0
402,402,0,5f0429a0,1c4cd4ff,00000000,ffd8,000e,7,0021,-2621426,0,0
403,403,0,5f0429a1,1c4cd4ff,00000000,ffd8,000e,8,0022,-2621426,0,0
404,404,0,5f0429a2,1c4cd4ff,00000000,ffd8,000e,9,0023,-2621426,0,0
405,405,0,5f0429a3,1c4cd4ff,00000000,ffd8,000e,a,0024,-2621426,0,0
406,406,0,5f0429a4,1c4cd4ff,00000000,ffd8,000e,b,0025,-2621426,0,0
407,407,0,5f0429a5,1c4cd4ff,00000000,ffd8,000e,c,0026,-2621426,0,0
408,408,0,5f0429a6,1c4cd4ff,00000000,ffd8,000e,0,0027,-2621426,0,0
409,409,0,5f0429a6,1c4cd4ff,00000000,ffd8,000e,0,0027,-2621426,0,0
410,410,0,5f0429a7,1c4cd4ff,00000000,ffd8,000e,1,0028,-2621426,0,0
411,411,0,5f0429a8,1c4cd4ff,00000000,ffd8,000e,2,0029,-2621426,0,0
412,412,0,5f0429a9,1c4cd4ff,00000000,ffd8,000e,3,002a,-2621426,0,0
413,413,0,5f0429aa,1c4cd4ff,00000000,ffd8,000e,4,002b,-2621426,0,0
414,414,0,5f0429ab,1c4cd4ff,00000000,ffd8,000e,5,002c,-2621426,0,0
415,415,0,5f0429ac,1c4cd4ff,00000000,ffd8,000e,6,002d,-2621426,0,0
416,416,0,5f0429ad,1c4cd4ff,00000000,ffd8,000e,7,002f,-2621426,0,0
417,417,0,5f0429ad,1c4cd4ff,00000000,ffd8,000e,7,002e,-2621426,0,0
418,418,0,5f0429ae,1c4cd4ff,00000000,ffd8,000e,8,002f,-2621426,0,0
419,419,0,5f0429af,1c4cd4ff,00000000,ffd8,000e,9,0030,-2621426,0,0
420,420,0,5f0429b0,1c4cd4ff,00000000,ffd8,000e,a,0031,-2621426,0,0
421,421,0,5f0429b1,1c4cd4ff,00000000,ffd8,000e,b,0032,-2621426,0,0
422,422,0,5f0429b2,1c4cd4ff,00000000,ffd8,000e,c,0033,-2621426,0,0
423,423,0,5f0429b3,1c4cd4ff,00000000,ffd8,000e,0,0034,-2621426,0,0
424,424,0,5f0429b3,1c4cd4ff,00000000,ffd8,000e,0,0034,-2621426,0,0
425,425,0,5f0429b4,1c4cd4ff,00000000,ffd8,000e,1,0035,-2621426,0,0
426,426,0,5f0429b5,1c4cd4ff,00000000,ffd8,000e,2,0036,-2621426,0,0
427,427,0,5f0429b6,1c4cd4ff,00000000,ffd8,000e,3,0037,-2621426,0,0
428,428,0,5f0429b7,1c4cd4ff,00000000,ffd8,000e,4,0038,-2621426,0,0
429,429,0,5f0429b8,1c4cd4ff,00000000,ffd8,000e,5,0039,-2621426,0,0
430,430,0,5f0429b9,1c4cd4ff,00000000,ffd8,000e,6,003a,-2621426,0,0
431,431,0,5f0429bb,1c4cd4ff,00000000,ffd8,000e,7,003a,-2621426,0,0
432,432,0,5f0429ba,1c4cd4ff,00000000,ffd8,000e,7,003b,-2621426,0,0
433,433,0,5f0429bb,1c4cd4ff,00000000,ffd8,000e,8,003c,-2621426,0,0
434,434,0,5f0429bc,1c4cd4ff,00000000,ffd8,000e,9,003d,-2621426,0,0
435,435,0,5f0429bd,1c4cd4ff,00000000,ffd8,000e,a,003e,-2621426,0,0
436,436,0,5f0429be,1c4cd4ff,00000000,ffd8,000e,b,003f,-2621426,0,0
