candidate_key,selected,mode,mode_order,source,role,fs_hz,target_rbw_hz,total_decimation,fir_taps,design_method,window,beta,cutoff_hz,actual_enbw_hz,enbw_over_rbw,correction_db,passband_flatness_db,passband_flatness_0p45_db,att_2x_db,att_5x_db,observe_points,skip_points,accum_target,nyquist_hz,freq_2x_hz,freq_5x_hz,status,strict_pass,acceptable_pass,note
30K__recalc_scan__kaiser__320t__16200__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,16200,31544.2501379928,1.05147500459976,0.217989532054863,0.00363915044619656,0.00456635700578279,-98.3724131956722,-108.626229544205,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16350__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,16350,31845.8554689139,1.06152851563046,0.259316650254467,0.00421242127940819,0.00515886570686708,-96.4727058766579,-102.970135606859,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16500__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,16500,32145.0406676785,1.07150135558928,0.299927248174858,0.00418491206453498,0.00532699129429677,-96.6313353245437,-95.6953710713489,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16650__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,16650,32441.9805828051,1.08139935276017,0.339861053054732,0.00353937051930189,0.00489627437423148,-98.9741600725287,-93.0503780267847,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__320t__16800__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,320,windowed_sinc,kaiser,6,16800,32737.3323075885,1.09124441025295,0.379220321065086,0.00251002284413329,0.00397250526965955,-105.573298299376,-92.617209589353,256,128,704,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__15000__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,15000,29373.3162689536,0.979110542298452,-0.0916827326318639,0.0155851992556855,0.0224598434522932,-79.9463540522361,-83.4402624199503,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__15150__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,15150,29689.9324519318,0.989664415064393,-0.045120451932257,0.0200294849241116,0.022710121017869,-82.1175939254296,-91.7465678531764,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__15300__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,15300,29991.3844967983,0.999712816559942,-0.00124740095813668,0.0202810069494295,0.020831683867205,-89.7625967147027,-92.6053130140635,256,128,768,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__15450__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,15450,30277.2196824864,1.00924065608288,0.0399473724467062,0.01628712650734,0.0162870227383318,-92.5961201884683,-83.6564434279656,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__15600__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,15600,30551.7323462719,1.01839107820906,0.0791458595044464,0.0104759634979778,0.0104759634979778,-82.7530646247317,-81.1108821514426,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__15750__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,15750,30822.6368916438,1.02742122972146,0.117485353571965,0.0106095697612174,0.0120208205736544,-79.9265829312008,-81.5414302120816,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__15900__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,15900,31098.7163127141,1.03662387709047,0.156212079467004,0.0162885457602573,0.0175589940354272,-80.0895015108848,-85.3228422860482,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__16050__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,16050,31387.1806573481,1.04623935524494,0.196310523806213,0.0192614196844764,0.0204615145309093,-83.4082907786008,-101.661559199999,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__16200__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,16200,31691.5181539401,1.05638393846467,0.23821789459164,0.0179439226050613,0.0191438834622691,-96.0941660068874,-87.9204204326473,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__16350__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,16350,32010.4519650376,1.06701506550125,0.281705513999816,0.0131030605206227,0.0144041568047996,-87.6717774902829,-82.3254433922082,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__16500__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,16500,32338.3019713505,1.07794339904502,0.325959573926735,0.00786550215097015,0.0093020350609148,-81.2541781548819,-80.9387810510634,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__16650__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,16650,32666.6652470243,1.08888884156748,0.36983547379409,0.0116322305231664,0.0135453576237578,-79.467293130846,-82.3991153889344,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__hamming__384t__16800__NaN,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,hamming,NaN,16800,32986.9445753401,1.099564819178,0.412208360447627,0.0164758905069871,0.0182885596765826,-80.4931432993729,-88.1783727488518,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15000__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,15000,29454.4066923353,0.981813556411176,-0.0797097566462522,0.0174460544587995,0.0392430590127015,-78.7490065123993,-82.8010656235923,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15150__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,15150,29776.5179587612,0.992550598625373,-0.032473443697195,0.0232897500555537,0.0308473675054364,-81.2772806545822,-91.1783981745043,256,128,768,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15300__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,15300,30082.7926758307,1.00275975586102,0.0119689593017271,0.0255766559883982,0.0336487142614594,-90.147661636562,-91.8312575674124,256,128,768,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15450__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,15450,30371.3147028567,1.01237715676189,0.053423371932657,0.0228391594217412,0.0316004000010607,-89.4031737819951,-82.9624171777164,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15600__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,15600,30645.5958107628,1.02151986035876,0.0924681459095499,0.0165675779108814,0.0272577545111098,-80.9952753604409,-80.438659816633,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15750__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,15750,30913.4741509136,1.03044913836379,0.130265604305357,0.013039120666081,0.0193216408710097,-78.5474322703031,-80.8870576340651,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15900__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,15900,31184.7000933439,1.03949000311146,0.168203170302545,0.0174417966569074,0.0225812230353149,-79.0068801938848,-84.6979815268935,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16050__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,16050,31467.9804673061,1.04893268224354,0.207476172037748,0.0220442274956959,0.0272324369941434,-82.7954713638143,-101.337324513932,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16200__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,16200,31768.37203968,1.058945734656,0.24873705392383,0.0223052938683346,0.0279153180218097,-99.2672931551385,-87.1944652851332,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16350__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,16350,32085.773093642,1.06952576978807,0.291912531823736,0.0180270453922194,0.0239934601468903,-85.2731422800514,-81.6424385781791,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16500__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,16500,32414.9405401185,1.08049801800395,0.336239745781333,0.0117047873078033,0.0177097305234966,-79.6467377766267,-80.2750951679176,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16650__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,16650,32747.0422573645,1.09156807524548,0.380508255069564,0.0118572364424254,0.0157297272729937,-78.1953269781417,-81.7550379429786,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16800__4,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,4,16800,33072.316586036,1.10241055286787,0.423433618842569,0.0176120323608281,0.0212058075681513,-79.5473726494502,-87.5807401558889,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15000__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,15000,29357.98783939,0.978599594646334,-0.0939496846867882,0.00869840558464854,0.0185287682931203,-86.2455308199056,-90.5792378356829,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15150__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,15150,29667.7975139514,0.98892658379838,-0.0483594847838432,0.00900005893089801,0.0181555498068934,-88.9743426786976,-98.9989442663738,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15300__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,15300,29971.4186704129,0.999047289013762,-0.00413954344923482,0.0103383815195387,0.013234474799991,-98.6348070712992,-99.5375032953133,256,128,768,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15450__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,15450,30267.7442089235,1.00892480696412,0.038588003920933,0.00966023151889286,0.0129953839579001,-95.9924822514427,-90.7119253779099,256,128,768,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15600__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,15600,30557.895706158,1.0185965235386,0.0800218959926173,0.00727428178081111,0.0113778970284622,-88.2048611057071,-88.198025072081,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15750__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,15750,30844.8765832691,1.02816255277564,0.120617821617637,0.00634134920603887,0.0116710736462032,-85.9450966036749,-88.6534794452762,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15900__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,15900,31132.6512657139,1.03775504219046,0.160948521832241,0.00661945447398864,0.00859175996918303,-86.5605535019296,-92.4783161897706,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16050__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,16050,31424.9377594438,1.04749792531479,0.201531714710499,0.00871297446576618,0.0106152141593623,-90.6166672238948,-109.290055586675,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16200__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,16200,31724.0814385258,1.05746938128419,0.242678013597707,0.00920864018343592,0.0113444232431466,-110.51948861299,-94.9166934531838,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16350__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,16350,32030.3462399989,1.06767820799996,0.284403785838165,0.00777024730765082,0.0101565911195742,-92.1816338338033,-89.3899469674057,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16500__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,16500,32341.833053184,1.0780611017728,0.326433762595749,0.00517826598193132,0.00763876409327467,-86.9282094448732,-88.0358827856907,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16650__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,16650,32655.0513935791,1.0885017131193,0.36829116884394,0.00445751980626838,0.00602675108573931,-85.6525523267975,-89.5295953506328,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16800__5,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,5,16800,32965.9772366633,1.09886590788878,0.409446996873698,0.00680945734538453,0.00816911418934406,-87.1851361167942,-95.3837077415148,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15000__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,15000,29282.4788586572,0.976082628621906,-0.105134163132264,0.00370095735569845,0.0347777717392667,-93.9306573456533,-98.5944877102645,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15150__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,15150,29586.7337773842,0.986224459246139,-0.0602423078084452,0.00370194222071742,0.00715374896466278,-96.9014584773712,-107.065793362405,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15300__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,15300,29888.6856956884,0.996289523189612,-0.0161443662450287,0.0040029128191855,0.00715546100429108,-107.657054132303,-107.462547911383,256,128,768,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15450__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,15450,30187.7367067165,1.00625789022388,0.0270929875953661,0.00395729028472559,0.00513014263179178,-102.714085466529,-98.6911015132848,256,128,768,162500,60000,150000,PASS_STRICT,1,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15600__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,15600,30484.1767453028,1.01613922484343,0.0695321625382689,0.00314725276819127,0.00453561236738921,-95.5638279677011,-96.1913049239267,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15750__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,15750,30779.0941403383,1.02596980467794,0.111345792409815,0.0026133108548601,0.00477139985287758,-93.5182637255429,-96.6577290214207,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__15900__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,15900,31074.0418782964,1.03580139594321,0.152764919782892,0.00273466078021731,0.00499370846654313,-94.3192945336543,-100.501732359478,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16050__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,16050,31370.5628318621,1.04568542772874,0.194010558996381,0.00329057302978468,0.00395822232953212,-98.7092674043824,-117.534352756148,256,128,768,162500,60000,150000,PASS_ACCEPTABLE,0,1,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16200__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,16200,31669.7192944851,1.05565730981617,0.235229592870323,0.00366747633565244,0.00442471479650695,-127.107734232613,-102.868859519018,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16350__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,16350,31971.7695653916,1.06572565217972,0.276454194380691,0.00326803354644496,0.00417627010985741,-99.2231411450234,-97.371952045731,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16500__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,16500,32276.0892034554,1.07586964011518,0.317596523634465,0.00228348176271806,0.00327700421603886,-94.368658081822,-96.0323395855645,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16650__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,16650,32581.3608540994,1.08604536180331,0.35847965187856,0.00209949016918086,0.00319978028699472,-93.2927645555975,-97.5410974765996,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
30K__recalc_scan__kaiser__384t__16800__6,0,30K,4,recalc_scan,tap_cutoff_scan,325000,30000,400,384,windowed_sinc,kaiser,6,16800,32885.9755994972,1.09619918664991,0.398894755015637,0.00250828128209126,0.00301627220040154,-95.0403161668686,-103.429155329468,256,128,768,162500,60000,150000,FAIL,0,0,"30K@325kSPS recalc scan"
10K__scheme_b_coeffs_csv__scheme_b_kaiser__256t__5200__5,1,10K,5,scheme_b_coeffs_csv,10k_conflict_candidate,100000,10000,1300,256,csv_table,scheme_b_kaiser,5,5200,10089.8633951714,1.00898633951714,0.0388528644257412,0.011858074629972,0.0170778771340082,-81.3400637408357,-302.888882833806,2560,128,2944,50000,20000,50000,PASS_STRICT,1,1,"Scheme B 10K coefficients from rbw_scheme_b_coefficients_float.csv."
10K__firmware_current_coeffs__r130_validation__256t__NaN__NaN,0,10K,5,firmware_current_coeffs,10k_conflict_candidate,100000,10000,1300,256,c_table,r130_validation,NaN,NaN,1000.37525497311,0.100037525497311,-9.99837059406094,130.008269378236,116.328293762515,-92.033182911013,-307.949951026899,2560,128,2944,50000,20000,50000,FAIL,0,0,"Current C table 10K from r130_validation."
1K__firmware_current_coeffs__kaiser__768t__520__3,1,1K,6,firmware_current_coeffs,recheck_old_candidate,100000,1000,1300,768,kaiser,kaiser,3,520,983.424247431691,0.983424247431691,-0.0725908789458434,0.20681809459266,1.51658564810069,-67.3032902119694,-92.2913372491088,256,128,1152,50000,2000,5000,PASS_ACCEPTABLE,0,1,"Current C table, Scheme B 1K candidate."
