offset_hz,decimator_mag_db,post_10k_fir_mag_db,combined_mag_db
216000.0,-77.51314390954632,-89.02931056171019,-166.5424544712565
216250.0,-77.63393710652741,-87.6992369807944,-165.33317408732182
216500.0,-77.77794353162251,-86.86045155543754,-164.63839508706005
216750.0,-77.94586100729653,-86.4238287759956,-164.36968978329213
217000.0,-78.13854487935137,-86.34936724061075,-164.48791211996212
217250.0,-78.35702841102135,-86.63007883577954,-164.98710724680092
217500.0,-78.6025487861499,-87.28945522098265,-165.89200400713253
217750.0,-78.87658021353104,-88.39031444066835,-167.2668946541994
218000.0,-79.18087617941669,-90.0631743101898,-169.24405048960648
218250.0,-79.51752368221489,-92.58868329496488,-172.1062069771798
218500.0,-79.8890134242586,-96.70056083023016,-176.58957425448875
218750.0,-80.29833162052513,-105.68624762251287,-185.98457924303798
219000.0,-80.74908162828088,-107.09175825741673,-187.8408398856976
219250.0,-81.2456475312178,-97.1776161046364,-178.42326363585417
219500.0,-81.79341804403091,-92.88596025048335,-174.67937829451427
219750.0,-82.39909927478027,-90.28690764491644,-172.68600691969675
220000.0,-83.0711620412039,-88.57540393565309,-171.646565976857
220250.0,-83.82049949620568,-87.45113507831611,-171.2716345745218
220500.0,-84.66142582969036,-86.77574948211374,-171.4371753118041
220750.0,-85.6132528138882,-86.48240658655537,-172.09565940044357
221000.0,-86.70289816323617,-86.54494506533163,-173.24784322856783
221250.0,-87.96945941917505,-86.9679395823273,-174.93739900150234
221500.0,-89.47285094097705,-87.78835566876488,-177.26120660974192
221750.0,-91.31179015937934,-89.09023270821477,-180.40202286759413
222000.0,-93.66672624901794,-91.04708715346932,-184.71381340248726
222250.0,-96.92580592496864,-94.05297870496702,-190.97878462993563
222500.0,-102.21767658799685,-99.29391606156962,-201.51159264956647
222750.0,-118.06423444883956,-116.82159340481965,-234.8858278536592
223000.0,-105.63249371507465,-101.93409346940948,-207.56658718448415
223250.0,-98.65731391042233,-95.33543175766445,-193.9927456680868
223500.0,-94.86363319167336,-91.86654509730168,-186.73017828897503
223750.0,-92.25567555946404,-89.66601391883117,-181.92168947829518
224000.0,-90.27579767244136,-88.20582628457524,-178.4816239570166
224250.0,-88.68738671006764,-87.26707397692934,-175.95446068699698
224500.0,-87.36771461078766,-86.74512075067035,-174.11283536145802
224750.0,-86.24487585876949,-86.59105390133189,-172.83592976010138
225000.0,-85.2731145246422,-86.79111790081086,-172.06423242545304
225250.0,-84.42151801046046,-87.3616724233824,-171.78319043384283
225500.0,-83.66823138057268,-88.35522520975394,-172.0234565903266
225750.0,-82.99724360673052,-89.88291474483226,-172.88015835156278
226000.0,-82.39648521948725,-92.17868068261332,-174.5751659021006
226250.0,-81.85664349861187,-95.81810255328648,-177.67474605189835
226500.0,-81.37039320335975,-102.94543664779683,-184.31582985115656
226750.0,-80.93187947850866,-113.12414003339893,-194.05601951190758
227000.0,-80.53635993230318,-98.83751447826282,-179.373874410566
227250.0,-80.1799506099671,-93.90178607555137,-174.08173668551848
227500.0,-79.85944178022932,-91.02663392077888,-170.8860757010082
227750.0,-79.57216184269869,-89.15135493263003,-168.72351677532873
228000.0,-79.31587516226035,-87.91088794267351,-167.22676310493387
228250.0,-79.08870431589068,-87.1422445647662,-166.2309488806569
228500.0,-78.88907023587781,-86.76640027302071,-165.65547050889853
228750.0,-78.71564570327203,-86.74944557960926,-165.4650912828813
229000.0,-78.5673189677823,-87.08929719339254,-165.65661616117484
229250.0,-78.44316517609931,-87.81494560845192,-166.25811078455126
229500.0,-78.34242392391354,-88.99759044792312,-167.34001437183665
229750.0,-78.26448169729672,-90.78424088915756,-169.04872258645426
230000.0,-78.2088582963223,-93.49746367885115,-171.7063219751734
230250.0,-78.1751965772988,-98.02652563155712,-176.20172220885593
230500.0,-78.1632550333089,-109.19365010820403,-187.35690514151293
230750.0,-78.17290287970083,-104.82954889831069,-183.0024517780115
231000.0,-78.20411742875594,-96.65831681790793,-174.86243424666387
231250.0,-78.25698364037423,-92.74990349903487,-171.00688713940912
231500.0,-78.33169582979286,-90.32923201961697,-168.6609278494098
231750.0,-78.42856160543774,-88.72767563583179,-167.15623724126954
232000.0,-78.54800820819376,-87.68325026544343,-166.23125847363718
232250.0,-78.69059153403822,-87.07303867052863,-165.76363020456685
232500.0,-78.85700825484692,-86.838194880105,-165.6952031349519
232750.0,-79.04811161854651,-86.95791344342369,-166.0060250619702
233000.0,-79.26493172572957,-87.44166305436528,-166.70659478009483
233250.0,-79.50870136777111,-88.33263006848227,-167.8413314362534
233500.0,-79.78088890517404,-89.72537310111684,-169.50626200629088
233750.0,-80.08324021244518,-91.81615520984137,-171.89939542228655
234000.0,-80.41783249414046,-95.06434015973745,-175.4821726538779
234250.0,-80.78714390356947,-100.96436782283604,-181.7515117264055
234500.0,-81.19414455842241,-140.0877225521161,-221.28186711053854
234750.0,-81.64241705739414,-100.79295937090313,-182.43537642829727
235000.0,-82.13631847498134,-95.0050585434023,-177.1413770183836
235250.0,-82.68120194882299,-91.80608469800923,-174.4872866468322
235500.0,-83.2837259803933,-89.74890178491621,-173.03262776530948
235750.0,-83.9522964319142,-88.38366011273962,-172.3359565446538
236000.0,-84.69771570081731,-87.51733144523894,-172.21504714605626
236250.0,-85.53416746002802,-87.05682585924666,-172.5909933192747
236500.0,-86.48076903238164,-86.95980766260902,-173.44057669499068
236750.0,-87.56413545724165,-87.21745956453535,-174.781595021777
237000.0,-88.82286627352842,-87.8512793878496,-176.67414566137805
237250.0,-90.31599507084064,-88.9211218792351,-179.23711695007572
237500.0,-92.14052107987753,-90.55181453401667,-182.69233561389422
237750.0,-94.47303298648926,-93.00998712418365,-187.48302011067292
238000.0,-97.6908250738025,-96.98022659840734,-194.67105167220984
238250.0,-102.87577444429604,-105.35735353220554,-208.2331279765016
238500.0,-117.60443181458643,-108.9543012442543,-226.55873305884072
238750.0,-106.87492103245773,-98.1515236986213,-205.02644473107904
239000.0,-99.69969571496114,-93.69628134335981,-193.39597705832094
239250.0,-95.84806463822169,-91.02377514654663,-186.87183978476833
239500.0,-93.21178858727637,-89.26749268308927,-182.47928127036568
239750.0,-91.21465634293968,-88.11078033003527,-179.32543667297494
240000.0,-89.61431212832862,-87.40890530668828,-177.02321743501693
240250.0,-88.28566732117544,-87.09180075610165,-175.37746807727711
240500.0,-87.15566752505781,-87.1311984736897,-174.28686599874752
240750.0,-86.17793042355073,-87.52980265033536,-173.70773307388606
241000.0,-85.32117266956129,-88.32226680856826,-173.64343947812955
241250.0,-84.56330573307034,-89.58881639236735,-174.15212212543767
241500.0,-83.88816395092206,-91.4949324233643,-175.38309637428637
241750.0,-83.28357127806538,-94.4124625538233,-177.69603383188868
242000.0,-82.740139017937,-99.4308092637273,-182.17094828166432
242250.0,-82.25048617171487,-114.37690395336278,-196.62739012507768
242500.0,-81.80871590410703,-103.19941701095968,-185.0081329150667
242750.0,-81.41005347808148,-96.21882344642134,-177.62887692450283
243000.0,-81.05058947780776,-92.63298334679605,-173.6835728246038
243250.0,-80.72709371801719,-90.37177709692678,-171.09887081494395
243500.0,-80.4368778374863,-88.87169319578545,-169.3085710332718
243750.0,-80.17769219281006,-87.90255367182182,-168.08024586463188
244000.0,-79.94764741633418,-87.35482840177296,-167.30247581810715
244250.0,-79.74515404422434,-87.1768842924667,-166.92203833669106
244500.0,-79.5688756158967,-87.35297886315553,-166.92185447905223
244750.0,-79.4176919850471,-87.89746518871144,-167.31515717375854
245000.0,-79.29067049974569,-88.86005871228218,-168.15072921202787
245250.0,-79.18704334841865,-90.34682231330522,-169.53386566172387
245500.0,-79.10618982465516,-92.57992185112488,-171.68611167578004
245750.0,-79.04762259341094,-96.09753034139956,-175.1451529348105
246000.0,-79.0109772864967,-102.81940992557861,-181.83038721207532
246250.0,-78.99600494108589,-116.51642436213841,-195.5124293032243
246500.0,-79.0025669408781,-99.87855761608495,-178.88112455696304
246750.0,-79.0306322383922,-94.71994278332,-173.7505750217122
247000.0,-79.08027673902646,-91.755274305537,-170.83555104456343
247250.0,-79.15168482067598,-89.82825261616864,-168.97993743684464
247500.0,-79.24515305379933,-88.55154577442883,-167.79669882822816
247750.0,-79.3610962829113,-87.75404854548141,-167.11514482839272
248000.0,-79.50005633867144,-87.35285287203446,-166.8529092107059
248250.0,-79.6627137783753,-87.31166553900151,-166.97437931737682
248500.0,-79.84990321411446,-87.6264392974461,-167.47634251156055
248750.0,-80.06263299545375,-88.3239099460183,-168.38654294147204
249000.0,-80.30211029100505,-89.47177648267075,-169.77388677367583
249250.0,-80.56977299043167,-91.21006441223658,-171.77983740266825
249500.0,-80.86733037307528,-93.84333200093765,-174.7106623740129
249750.0,-81.19681523222745,-98.19239026872305,-179.3892055009505
250000.0,-81.56065121787877,-108.34207355793555,-189.90272477581436
250250.0,-81.96174074086086,-106.37555724147433,-188.33729798233517
250500.0,-82.40358115912025,-97.5754329693766,-179.97901412849686
250750.0,-82.89042062648683,-93.51685596268112,-176.40727658916796
251000.0,-83.4274707606834,-91.02424706595474,-174.45171782663812
251250.0,-84.02120267237342,-89.37740927821585,-173.39861195058927
251500.0,-84.67976863757315,-88.29950575998497,-172.9792743975581
251750.0,-85.41361909738556,-87.66154830373502,-173.0751674011206
252000.0,-86.23643444054667,-87.40150025265764,-173.6379346932043
252250.0,-87.16658608483152,-87.49637753233398,-174.66296361716547
252500.0,-88.22953409321062,-87.9536112443974,-176.18314533760804
252750.0,-89.46198867769735,-88.8137422016624,-178.27573087935974
253000.0,-90.91966537510717,-90.16678501522021,-181.08645039032737
253250.0,-92.69315053834626,-92.19904935680604,-184.89219989515232
253500.0,-94.94481797790202,-95.34085944679923,-190.28567742470128
253750.0,-98.01288714988652,-100.94484374175765,-198.9577308916442
254000.0,-102.81864688896006,-126.17871446821553,-228.99736135717558
254250.0,-114.4981526089319,-101.94455449741713,-216.44270710634908
254500.0,-109.24224153522974,-95.839748066651,-205.08198960188076
254750.0,-101.1480921621906,-92.53046239710082,-193.67855455929143
255000.0,-97.05463484867266,-90.413286970331,-187.46792181900364
255250.0,-94.3057319771229,-89.00755028030503,-183.31328225742791
255500.0,-92.2428528285692,-88.10982629076963,-180.35267911933886
255750.0,-90.59899928044695,-87.62232254046437,-178.22132182091133
256000.0,-89.23913071640197,-87.49998329622733,-176.7391140126293
256250.0,-88.08540340990938,-87.73190704420833,-175.81731045411772
256500.0,-87.08884458273731,-88.33737386005409,-175.4262184427914
256750.0,-86.21664696872705,-89.37300855927913,-175.58965552800615
257000.0,-85.44576670088041,-90.95753854716065,-176.40330524804108
257250.0,-84.7594085428186,-93.34283717125032,-178.1022457140689
257500.0,-84.14496444269108,-97.16331953515022,-181.30828397784128
257750.0,-83.59273916434496,-104.94924926974264,-188.5419884340876
258000.0,-83.09512793899309,-111.16518247675138,-194.26031041574447
258250.0,-82.64606653429864,-99.12261088383121,-181.76867741812984
258500.0,-82.2406522634285,-94.46975202681148,-176.71040429024
258750.0,-81.87487600950412,-91.71128318266021,-173.58615919216433
259000.0,-81.54542851943519,-89.90347313527296,-171.44890165470815
259250.0,-81.24955769161262,-88.70986461071828,-169.9594223023309
259500.0,-80.98496169107082,-87.97814216413715,-168.96310385520798
259750.0,-80.74970776271513,-87.63446873426645,-168.38417649698158
260000.0,-80.5421698275392,-87.64816215591557,-168.19033198345477
260250.0,-80.36098005089812,-88.01983442266119,-168.3808144735593
260500.0,-80.20499097889719,-88.78161265353485,-168.98660363243206
260750.0,-80.0732458002989,-90.00963210712997,-170.0828779074289
261000.0,-79.96495496069771,-91.86089963334324,-171.82585459404095
261250.0,-79.87947783066743,-94.68433841539253,-174.56381624605996
261500.0,-79.81630847318465,-99.47385475047248,-179.29016322365712
261750.0,-79.77506480970462,-112.42801688192934,-192.20308169163394
262000.0,-79.7554806762089,-104.54381328790872,-184.29929396411762
262250.0,-79.75740041058079,-97.08153764874984,-176.83893805933064
262500.0,-79.78077573393419,-93.35756616077376,-173.13834189470796
262750.0,-79.82566479195286,-91.02639463090406,-170.85205942285688
263000.0,-79.89223331528997,-89.48096506206652,-169.37319837735646
263250.0,-79.98075794856176,-88.47765168037103,-168.4584096289328
263500.0,-80.09163189124155,-87.90118879304656,-167.99282068428812
263750.0,-80.22537309834664,-87.69681075776205,-167.9221838561087
264000.0,-80.38263541253113,-87.84653665176378,-168.22917206429491
264250.0,-80.56422315223729,-88.3625144156713,-168.9267375679086
264500.0,-80.77110987795896,-89.29145752794199,-170.06256740590095
264750.0,-81.0044623190042,-90.73406775434292,-171.7385300733471
265000.0,-81.26567079902445,-92.90029611680181,-174.16596691582626
265250.0,-81.55638798563642,-96.29054877883603,-177.84693676447245
265500.0,-81.8785784855632,-102.6130593330034,-184.49163781856663
265750.0,-82.23458279964558,-121.82255100273139,-204.05713380237697
266000.0,-82.62720061424548,-100.93537949225447,-183.56258010649995
266250.0,-83.05980059297454,-95.50734085717392,-178.56714145014845
266500.0,-83.53646718481166,-92.43879206214882,-175.97525924696046
266750.0,-84.06220022692081,-90.45286757888528,-174.5150678058061
267000.0,-84.64319162009191,-89.13542392669066,-173.7786155467826
267250.0,-85.28721751433041,-88.30580347695036,-173.59302099128075
267500.0,-86.00420889941714,-87.8766064904514,-173.88081538986853
267750.0,-86.80710752118321,-87.8088352674773,-174.6159427886605
268000.0,-87.71319723632693,-88.09626688701391,-175.80946412334086
268250.0,-88.74626743403945,-88.76320016298388,-177.50946759702333
268500.0,-89.94032249360086,-89.8736265956031,-179.81394908920393
268750.0,-91.34638721656616,-91.5603023485823,-182.90668956514847
269000.0,-93.0461417722654,-94.10941996383175,-187.15556173609716
269250.0,-95.18272686449978,-98.27448894539101,-193.4572158098908
269500.0,-98.04370807699884,-107.51199853111757,-205.5557066081164
269750.0,-102.35965419043872,-108.10326404770973,-210.46291823814843
270000.0,-111.34120846247752,-98.48225992772741,-209.82346839020494
270250.0,-113.16866868594205,-94.24687074869881,-207.41553943464086
270500.0,-102.99529698463962,-91.67198535250677,-194.6672823371464
270750.0,-98.45913232615379,-89.97418240915708,-188.4333147353109
271000.0,-95.51600640900313,-88.85902013048747,-184.37502653949056
271250.0,-93.34326873553833,-88.19045581766842,-181.53372455320675
271500.0,-91.62825894246426,-87.90281031634782,-179.53106925881207
271750.0,-90.21818634693709,-87.97066483788262,-178.18885118481973
272000.0,-89.0268673340657,-88.3992300894869,-177.4260974235526
272250.0,-88.00089244004731,-89.22623112552901,-177.22712356557633
272500.0,-87.10487613371882,-90.53693694644309,-177.6418130801619
272750.0,-86.31417346157036,-92.50744672627431,-178.82162018784467
273000.0,-85.61094203063848,-95.53902350808937,-181.14996553872786
273250.0,-84.98185973817064,-100.84984733520116,-185.83170707337177
273500.0,-84.4167273869769,-119.42960018035797,-203.84632756733484
273750.0,-83.90757405880098,-103.14232913843959,-187.04990319724058
274000.0,-83.44806279318263,-96.65065160765894,-180.09871440084157
274250.0,-83.03308329536905,-93.21393163316445,-176.2470149285335
274500.0,-82.65846532831165,-91.02898739863497,-173.68745272694662
274750.0,-82.32077239210766,-89.57813331401235,-171.89890570612
275000.0,-82.01715025859441,-88.64578405569193,-170.66293431428633
275250.0,-81.74521387760782,-88.12874829229132,-169.87396216989913
275500.0,-81.50296169675995,-87.97890588928135,-169.4818675860413
275750.0,-81.28870994529225,-88.18306167787117,-169.47177162316342
276000.0,-81.10104171712622,-88.75811686278627,-169.8591585799125
276250.0,-80.93876721053654,-89.75730704812392,-170.69607425866047
276500.0,-80.80089251729206,-91.29307371605167,-172.0939662333437
276750.0,-80.68659507210191,-93.60238017156334,-174.28897524366522
277000.0,-80.59520438129987,-97.27053994076243,-177.8657443220623
277250.0,-80.52618701524185,-104.50276361908931,-185.02895063433115
277500.0,-80.47913511824923,-113.925028041039,-194.40416315928826
277750.0,-80.45375789216295,-100.09764529653837,-180.55140318870133
278000.0,-80.44987566673468,-95.21155942525192,-175.66143509198662
278250.0,-80.46741629571972,-92.35526919986708,-172.8226854955868
278500.0,-80.5064137234986,-90.48987987227275,-170.99629359577136
278750.0,-80.56700866128753,-89.25553871024483,-169.82254737153238
279000.0,-80.64945140155368,-88.49117011674339,-169.14062151829708
279250.0,-80.75410689132559,-88.1186594802652,-168.87276637159076
279500.0,-80.88146228565172,-88.10464193823137,-168.9861042238831
279750.0,-81.0321373202518,-88.44746232474009,-169.47959964499188
280000.0,-81.20689798651142,-89.17657772944517,-170.38347571595662
280250.0,-81.40667417657029,-90.36388797206277,-171.77056214863308
280500.0,-81.63258220794587,-92.15778253137796,-173.79036473932382
280750.0,-81.8859534649704,-94.88440084362338,-176.77035430859377
281000.0,-82.16837084403721,-99.44685283635249,-181.6152236803897
281250.0,-82.4817153232948,-110.83044171190154,-193.31215703519635
281500.0,-82.82822588393854,-105.99372401225956,-188.82194989619808
281750.0,-83.21057733247622,-97.92897784630267,-181.1395551787789
282000.0,-83.63198254578818,-94.04555929880809,-177.67754184459625
282250.0,-84.096328660128,-91.63575988927148,-175.73208854939946
282500.0,-84.60836140967912,-90.04014431584238,-174.6485057255215
282750.0,-85.1739393243287,-88.99941714237914,-174.17335646670784
283000.0,-85.80039189859419,-88.39176123624432,-174.1921531348385
283250.0,-86.49703705874495,-88.15889922740759,-174.65593628615252
283500.0,-87.27595102434599,-88.28039750023413,-175.5563485245801
283750.0,-88.15315410340447,-88.76605036857336,-176.91920447197785
284000.0,-89.15051477508328,-89.65944213533142,-178.8099569104147
284250.0,-90.29896669891058,-91.05579241356835,-181.35475911247892
284500.0,-91.6443009930608,-93.15279907288141,-184.7971000659422
284750.0,-93.25848734068029,-96.41404300325532,-189.67253034393562
285000.0,-95.26438520261932,-102.35516471594231,-197.61954991856163
285250.0,-97.89892605745239,-135.96931775703948,-233.86824381449188
285500.0,-101.72077783661949,-102.01787196240889,-203.7386497990284
285750.0,-108.73182448094441,-96.2690129907955,-205.0008374717399
286000.0,-121.08697022171188,-93.08251462770866,-214.16948484942054
286250.0,-105.33389888663216,-91.03110044459461,-196.36499933122676
286500.0,-100.07290301017464,-89.66896008721801,-189.74186309739267
286750.0,-96.84084954276526,-88.80443888728371,-185.64528843004896
287000.0,-94.51180156589146,-88.34506264099984,-182.8568642068913
287250.0,-92.69823418249437,-88.2488392730119,-180.94707345550628
287500.0,-91.21991741155566,-88.50719630290577,-179.7271137144614
287750.0,-89.97823012350003,-89.14186886801674,-179.12009899151678
288000.0,-88.9133062482877,-90.21303305987024,-179.12633930815792
288250.0,-87.98607452517153,-91.84610237427295,-179.83217689944445
288500.0,-87.1696322010793,-94.30911407908198,-181.4787462801613
288750.0,-86.44467609672803,-98.29149709512826,-184.73617319185632
289000.0,-85.7968967525821,-106.72508642071028,-192.52198317329237
289250.0,-85.21540323966065,-110.09076621618404,-195.3061694558447
289500.0,-84.691725230251,-99.38503192401583,-184.0767571542668
289750.0,-84.2191558284849,-94.94488568527785,-179.16404151376275
290000.0,-83.79230452884804,-92.27780249925623,-176.07010702810427
290250.0,-83.40678461926146,-90.52386556865457,-173.93065018791603
290500.0,-83.05898937272694,-89.36814277884984,-172.42713215157679
290750.0,-82.74592851300012,-88.66655917870537,-171.41248769170548
291000.0,-82.46510660220436,-88.34936574379172,-170.81447234599608
291250.0,-82.21443122431472,-88.38848294356625,-170.60291416788095
291500.0,-81.99214276540926,-88.78675830658662,-170.77890107199585
291750.0,-81.79676013301201,-89.57899474289911,-171.3757548759111
292000.0,-81.62703844060724,-90.84563605566329,-172.47267449627054
292250.0,-81.48193582275404,-92.75259576570227,-174.23453158845632
292500.0,-81.36058733307067,-95.67288226988401,-177.0334696029547
292750.0,-81.26228442970452,-100.70081925430387,-181.9631036840084
293000.0,-81.18645895206832,-115.76004533980388,-196.9465042918722
293250.0,-81.13267077884726,-104.40391575386143,-185.53658653270867
293500.0,-81.10059857872443,-97.44291025050912,-178.54350882923353
293750.0,-81.09003322867552,-93.86140802077574,-174.95144124945128
294000.0,-81.10087360853004,-91.60135402382998,-172.70222763236004
294250.0,-81.13312459019106,-90.10122190525338,-171.2343464954444
294500.0,-81.18689713556066,-89.13144947921478,-170.31834661477544
294750.0,-81.26241050764412,-88.5827624375946,-169.8451729452387
295000.0,-81.35999668887098,-88.4036556516812,-169.7636523405522
295250.0,-81.48010719813287,-88.57846130875984,-170.0585685068927
295500.0,-81.62332260929061,-89.12158452833216,-170.74490713762276
295750.0,-81.79036520917336,-90.0827878289398,-171.87315303811317
296000.0,-81.98211540348397,-91.56819529952512,-173.55031070300907
296250.0,-82.19963270216061,-93.8000917138038,-175.99972441596438
296500.0,-82.4441824137659,-97.3170010082865,-179.7611834220524
296750.0,-82.71726958799076,-104.0406900652292,-186.75795965321996
297000.0,-83.0206823164421,-117.6972604015447,-200.7179427179868
297250.0,-83.35654731551855,-101.08484239104371,-184.44138970656226
297500.0,-83.72740189632268,-95.92646389421867,-179.65386579054137
297750.0,-84.13628817448836,-92.96063537149604,-177.0969235459844
298000.0,-84.58687801764675,-91.03203149631362,-175.61890951396038
298250.0,-85.08364132290248,-89.7535372450094,-174.83717856791188
298500.0,-85.63207672800326,-88.95411834733832,-174.5861950753416
298750.0,-86.23903451494014,-88.55089040921241,-174.78992492415256
299000.0,-86.9131795014523,-88.50756075790633,-175.4207402593586
299250.0,-87.6656734272872,-88.82006410363863,-176.4857375309258
299500.0,-88.51121463689219,-89.51509361324321,-178.0263082501354
299750.0,-89.46968576709065,-90.66025982181286,-180.12994558890352
300000.0,-90.56889295798345,-92.39539182995156,-182.96428478793501
